Image Filename,Joint Angles
38_1723092859-779210449.png,"[0.00346358 0.01139909 0.0236966  0.0383777  0.05361994 0.06761391
 0.07857409 0.08473813]"
39_1723092859-812529541.png,"[0.00890317 0.01543989 0.01962432 0.03173471 0.0486745  0.0673453
 0.08467743 0.09765955]"
40_1723092859-845849365.png,"[0.00885583 0.01515238 0.01959056 0.03225198 0.04951791 0.06777332
 0.0834435  0.09301787]"
41_1723092859-879167969.png,"[0.00671424 0.01421188 0.02110946 0.03307971 0.04864272 0.06631268
 0.08460918 0.10207359]"
42_1723092859-912487549.png,"[0.00807577 0.0148842  0.02046354 0.03307823 0.04971619 0.06736838
 0.08305745 0.0938592 ]"
43_1723092859-945806152.png,"[0.00879564 0.01549876 0.01989282 0.03191765 0.04860059 0.0669674
 0.08407099 0.09701917]"
44_1723092859-979208008.png,"[0.00962694 0.01465739 0.01880702 0.03331398 0.05188107 0.06824149
 0.0762109  0.06963897]"
45_1723092860-12609131.png,"[0.00673    0.01458464 0.02134691 0.03270961 0.04775847 0.06556914
 0.08521085 0.10575548]"
46_1723092860-46011719.png,"[0.00583769 0.01330192 0.02244635 0.03626507 0.05209303 0.06727778
 0.0791996  0.08527462]"
47_1723092860-79413330.png,"[0.0074515  0.01486864 0.02122327 0.03334087 0.04905201 0.06618655
 0.08259259 0.0961554 ]"
48_1723092860-112816406.png,"[0.00444768 0.01358778 0.0235067  0.03486773 0.04855395 0.06543294
 0.08634184 0.11206141]"
49_1723092860-146218750.png,"[0.00912004 0.01729579 0.02506548 0.04054076 0.05939569 0.07732905
 0.09010942 0.09357148]"
50_1723092860-179622559.png,"[0.00858009 0.01822086 0.03146182 0.05231263 0.07440783 0.09147346
 0.0973661  0.0859347 ]"
51_1723092860-213025391.png,"[0.00775586 0.01858041 0.03680382 0.06228184 0.08699449 0.1030993
 0.10292038 0.07861589]"
52_1723092860-246429688.png,"[0.00867782 0.02210805 0.04383081 0.07231428 0.0988478  0.11497253
 0.11242127 0.08264296]"
53_1723092860-279833252.png,"[0.01012005 0.02945755 0.0526052  0.07775651 0.10090793 0.11817693
 0.12579554 0.1199889 ]"
54_1723092860-313238037.png,"[0.01703739 0.03688206 0.05600165 0.08365883 0.11139573 0.13102251
 0.13462754 0.11415808]"
55_1723092860-346642090.png,"[0.01934404 0.04358538 0.06366911 0.09037761 0.11741169 0.13868158
 0.14834619 0.14059274]"
56_1723092860-380047607.png,"[0.02017719 0.04456777 0.06714572 0.09853247 0.12974915 0.15219768
 0.15767312 0.13781963]"
57_1723092860-413452148.png,"[0.02285329 0.05143263 0.07429285 0.10434208 0.13445239 0.15780416
 0.16792557 0.15836237]"
58_1723092860-446858154.png,"[0.02722423 0.06256466 0.08326385 0.10793413 0.13502576 0.16301393
 0.19043856 0.21593864]"
59_1723092860-480263672.png,"[0.02718021 0.06296167 0.08647775 0.1149877  0.145637   0.17566925
 0.2025069  0.22378406]"
60_1723092860-513670166.png,"[0.0281024  0.06438639 0.08983597 0.12208981 0.15663113 0.18914963
 0.21568056 0.23259831]"
61_1723092860-547076172.png,"[0.03095739 0.07975729 0.11722392 0.15503999 0.19132208 0.22436605
 0.25267752 0.27494961]"
62_1723092860-580483398.png,"[0.03326158 0.08305838 0.12095172 0.16135149 0.20076948 0.23604508
 0.26441736 0.28345106]"
63_1723092860-613889893.png,"[0.03476694 0.07709513 0.10688453 0.1468103  0.18872484 0.2250843
 0.24918481 0.25482604]"
64_1723092860-647297607.png,"[0.03728636 0.09533827 0.138564   0.18144894 0.22156305 0.25679235
 0.28535016 0.30569365]"
65_1723092860-680704590.png,"[0.03844749 0.09955963 0.14534548 0.18972929 0.2307625  0.26679565
 0.29647197 0.31865083]"
66_1723092860-714113037.png,"[0.04018664 0.1031411  0.15031838 0.19676725 0.23977549 0.27704753
 0.30669846 0.32712688]"
67_1723092860-747520752.png,"[0.03991158 0.10083551 0.15315399 0.20810779 0.25591126 0.28836471
 0.29830412 0.2779564 ]"
68_1723092860-780929688.png,"[0.04194591 0.10961653 0.16070594 0.20996827 0.25606082 0.29791351
 0.33472728 0.36592863]"
69_1723092860-814337891.png,"[0.04612024 0.12088606 0.17607817 0.22722723 0.27298205 0.31235657
 0.34465765 0.36937148]"
70_1723092860-847747559.png,"[0.04626935 0.10440738 0.14992445 0.20727455 0.26154913 0.30017771
 0.31258587 0.2876194 ]"
71_1723092860-881156494.png,"[0.05185174 0.11780407 0.16329049 0.21786719 0.26950543 0.30809018
 0.32519923 0.31237456]"
72_1723092860-914566650.png,"[0.05605447 0.12928079 0.17736511 0.23134183 0.28051173 0.31599933
 0.33032415 0.31572755]"
73_1723092860-947975342.png,"[0.05985939 0.13814142 0.18556475 0.23809088 0.28802697 0.32899777
 0.35590197 0.36419246]"
74_1723092860-981322266.png,"[0.06316827 0.14721917 0.1970056  0.24949073 0.29781707 0.33640038
 0.36075482 0.36675372]"
75_1723092861-14715332.png,"[0.0413704  0.12718452 0.1995118  0.25644443 0.30289062 0.34321381
 0.38112879 0.41968765]"
76_1723092861-48109619.png,"[0.04530423 0.1349917  0.20650839 0.26300933 0.31047273 0.35407651
 0.3980797  0.44570994]"
77_1723092861-81503174.png,"[0.04453494 0.13728516 0.21076733 0.2659245  0.31210324 0.35721371
 0.40754323 0.46729567]"
78_1723092861-114897949.png,"[0.04378644 0.13468884 0.21025231 0.26965671 0.31946497 0.36530226
 0.41171565 0.46204364]"
79_1723092861-148291992.png,"[0.04463058 0.13535246 0.2110265  0.2718302  0.32307776 0.36938236
 0.41451344 0.46133211]"
80_1723092861-181687012.png,"[0.04480433 0.1363089  0.21180589 0.27240162 0.32491199 0.37507627
 0.42734458 0.48465239]"
81_1723092861-215081543.png,"[0.04494063 0.13565566 0.21163578 0.27438844 0.32962508 0.38215696
 0.43567651 0.49259312]"
82_1723092861-248477051.png,"[0.04490514 0.13488914 0.20972595 0.27220683 0.32852461 0.3837935
 0.44176458 0.50457045]"
83_1723092861-281872070.png,"[0.04177724 0.12930462 0.20572864 0.27015128 0.32883055 0.38688306
 0.44794753 0.51390724]"
84_1723092861-315268066.png,"[0.06381531 0.14936103 0.20424256 0.26733369 0.3327592  0.39555628
 0.45212294 0.50021941]"
85_1723092861-348663574.png,"[0.06298576 0.15009187 0.20605641 0.26824948 0.33324832 0.39793553
 0.45982    0.51718914]"
86_1723092861-382060059.png,"[0.06203452 0.1452846  0.19992307 0.26439706 0.33328725 0.40173404
 0.46601112 0.52373163]"
87_1723092861-415455811.png,"[0.06100814 0.14498058 0.1973877  0.25791576 0.32615856 0.4007197
 0.47928269 0.55897082]"
88_1723092861-448852783.png,"[0.05630849 0.13550233 0.18889567 0.25210039 0.32480794 0.40533378
 0.4906818  0.57708664]"
89_1723092861-482249023.png,"[0.05461519 0.12796703 0.18020781 0.24763997 0.32635704 0.41150729
 0.49803879 0.5816291 ]"
90_1723092861-515646484.png,"[0.0521429  0.12415162 0.17659619 0.24379943 0.32380257 0.41293205
 0.50621754 0.5984685 ]"
91_1723092861-549043213.png,"[0.04613796 0.11495243 0.17092833 0.24056615 0.32325506 0.41615296
 0.51437609 0.61216704]"
92_1723092861-582441162.png,"[0.04394867 0.10874887 0.16468445 0.23712572 0.32368856 0.41985819
 0.5196197  0.61694527]"
93_1723092861-615838379.png,"[0.04130611 0.10347263 0.1599078  0.23384726 0.32313568 0.42306833
 0.52703026 0.62826662]"
94_1723092861-649236816.png,"[0.03954073 0.09359116 0.14767191 0.22742983 0.32555092 0.4325283
 0.53881964 0.63735277]"
95_1723092861-682634277.png,"[0.03711018 0.09157675 0.14574087 0.2235305  0.32234    0.43543639
 0.55297889 0.66531478]"
96_1723092861-716033203.png,"[0.03364317 0.08460269 0.13994912 0.2197565  0.32060238 0.43502851
 0.55285885 0.6646077 ]"
97_1723092861-749431152.png,"[0.0310865  0.07638812 0.13197143 0.21688571 0.32414756 0.44298816
 0.5615113  0.67060379]"
98_1723092861-782830566.png,"[0.02994079 0.0723124  0.12857655 0.2167408  0.32692761 0.44618812
 0.56210234 0.66649066]"
99_1723092861-816229004.png,"[0.02578007 0.06861225 0.12674778 0.21369242 0.32539029 0.45213169
 0.58070339 0.69964124]"
100_1723092861-849628662.png,"[0.02456599 0.06421713 0.12319252 0.21391015 0.329068   0.45645713
 0.58234482 0.69655697]"
101_1723092861-883027588.png,"[0.02320765 0.05719251 0.11734907 0.21515635 0.33653993 0.46434292
 0.58404362 0.68791497]"
102_1723092861-916427734.png,"[0.02280187 0.05659176 0.11404616 0.20898924 0.33091487 0.46413331
 0.59278819 0.70671318]"
103_1723092861-949827148.png,"[0.01994405 0.05453584 0.11438025 0.20883277 0.33063376 0.46617257
 0.5995361  0.71911988]"
104_1723092861-983243408.png,"[0.02002292 0.05480386 0.11425152 0.20830184 0.33040511 0.46720659
 0.60242352 0.72385013]"
105_1723092862-16552490.png,"[0.02100952 0.05292504 0.11088111 0.20846602 0.33583818 0.47634271
 0.61211167 0.73153688]"
106_1723092862-49862549.png,"[0.01774353 0.05023009 0.11142695 0.20926573 0.33645811 0.47814149
 0.61664563 0.73944157]"
107_1723092862-83171143.png,"[0.01586056 0.0487178  0.11012834 0.20620653 0.33305379 0.47771048
 0.62175108 0.75048287]"
108_1723092862-116480469.png,"[0.0124757  0.04849339 0.11378931 0.20738064 0.33077627 0.47529111
 0.62331622 0.75790203]"
109_1723092862-149788330.png,"[0.01259798 0.04967537 0.11268269 0.20279431 0.32553486 0.47430284
 0.62982933 0.77158526]"
110_1723092862-183096924.png,"[0.01520451 0.04634545 0.10533623 0.20043215 0.32933487 0.47907149
 0.62921139 0.76290259]"
111_1723092862-216404297.png,"[0.0114717  0.04397429 0.10723809 0.20238097 0.33032587 0.48057845
 0.63314207 0.76992031]"
112_1723092862-249712402.png,"[0.01217446 0.04421328 0.10679596 0.2023764  0.33088185 0.48104895
 0.63279245 0.76849118]"
113_1723092862-283019043.png,"[0.01135535 0.0397614  0.10251051 0.20218623 0.33498161 0.48648766
 0.63604682 0.76784924]"
114_1723092862-316326172.png,"[0.01137057 0.04242889 0.10424941 0.20106747 0.33467454 0.49301985
 0.65260924 0.79316485]"
115_1723092862-349632324.png,"[0.0100654  0.04007191 0.10393243 0.20309442 0.33763999 0.49463409
 0.65139705 0.78920408]"
116_1723092862-382938965.png,"[0.01026022 0.04039966 0.10394928 0.20284447 0.33743404 0.49485588
 0.65221302 0.79050698]"
117_1723092862-416244141.png,"[0.01016706 0.03961388 0.10324253 0.20304028 0.33848986 0.49603691
 0.6527469  0.79011362]"
118_1723092862-449550293.png,"[0.00996493 0.04123034 0.10314966 0.20014745 0.33747486 0.50345747
 0.67111783 0.81688865]"
119_1723092862-482854980.png,"[0.00939426 0.03919841 0.10272946 0.20271418 0.34138077 0.50534187
 0.66881771 0.81069267]"
120_1723092862-516160156.png,"[0.00995368 0.03996122 0.10284776 0.20234109 0.34076877 0.50478548
 0.66850123 0.8106276 ]"
121_1723092862-549464355.png,"[0.01006506 0.03923572 0.10163773 0.20175286 0.34114841 0.50572533
 0.66932128 0.81094754]"
122_1723092862-582769043.png,"[0.00965816 0.04006853 0.1022157  0.20063442 0.33986781 0.50723279
 0.67514729 0.82035533]"
123_1723092862-616072266.png,"[0.00941863 0.03927637 0.09972118 0.1959306  0.33359293 0.50103702
 0.67052258 0.81768041]"
124_1723092862-649376465.png,"[0.00999395 0.04033475 0.09914036 0.19498301 0.33615134 0.51060113
 0.68677083 0.83747945]"
125_1723092862-682679199.png,"[0.00973209 0.0410546  0.1008203  0.19732294 0.3401378  0.51718094
 0.69548129 0.84699884]"
126_1723092862-715982422.png,"[0.00952554 0.04130989 0.10138477 0.19769286 0.34055752 0.51823434
 0.69738289 0.84946969]"
127_1723092862-749284668.png,"[0.00969245 0.04210884 0.10000894 0.19377632 0.33723635 0.51974982
 0.70487235 0.86080384]"
128_1723092862-782587158.png,"[0.00983805 0.04184994 0.09957724 0.1941721  0.33909325 0.52286136
 0.70831904 0.8638649 ]"
129_1723092862-815888672.png,"[0.0097683  0.04163038 0.09958079 0.19465437 0.34001349 0.52387406
 0.70906767 0.86426132]"
130_1723092862-849190674.png,"[0.00950885 0.04481424 0.10015719 0.18868833 0.3324565  0.52409132
 0.72073846 0.88361773]"
131_1723092862-882491455.png,"[0.01042144 0.04366282 0.09977751 0.19346884 0.34199021 0.53358248
 0.7258699  0.88414149]"
132_1723092862-915792969.png,"[0.01041947 0.0445912  0.09974714 0.19212257 0.34196606 0.53801421
 0.73467194 0.8949317 ]"
133_1723092862-949093018.png,"[0.01063373 0.04544382 0.10200438 0.19660149 0.349017   0.54649074
 0.74256764 0.90127313]"
134_1723092862-982393799.png,"[0.01093164 0.0506681  0.10792265 0.19959928 0.3522261  0.55539384
 0.75773515 0.91925643]"
135_1723092863-15777588.png,"[0.01087412 0.04906027 0.10629674 0.19998786 0.35469522 0.55815592
 0.75915908 0.91925657]"
136_1723092863-49162598.png,"[0.01029647 0.05095813 0.10896802 0.20066791 0.35451973 0.56022909
 0.76442654 0.92628716]"
137_1723092863-82546631.png,"[0.01083537 0.05224588 0.10988151 0.20268507 0.3607594  0.57181532
 0.7783405  0.93945768]"
138_1723092863-115931885.png,"[0.01176185 0.05234566 0.11011165 0.20647666 0.36941988 0.58285453
 0.78793134 0.94635502]"
139_1723092863-149316406.png,"[0.01139525 0.05341023 0.11000495 0.20372256 0.36703224 0.58507036
 0.79473967 0.95510458]"
140_1723092863-182701904.png,"[0.01156624 0.0545554  0.10891107 0.20237051 0.37289322 0.6024133
 0.81799007 0.97797596]"
141_1723092863-216086670.png,"[0.01241267 0.05539404 0.10784449 0.20039358 0.37215576 0.60437815
 0.82163791 0.98187169]"
142_1723092863-249472656.png,"[0.01180647 0.05270106 0.10961793 0.21034087 0.38684369 0.61523193
 0.82511169 0.98042933]"
143_1723092863-282857666.png,"[0.01351509 0.05566748 0.10776188 0.20458717 0.38376519 0.62056673
 0.83646995 0.99329551]"
144_1723092863-316243896.png,"[0.0125811  0.05831203 0.11225421 0.20833875 0.38965065 0.63124655
 0.84951774 1.00589892]"
145_1723092863-349629150.png,"[0.01397778 0.05769489 0.10970593 0.20644894 0.38775252 0.62769474
 0.84469263 1.00090218]"
146_1723092863-383015625.png,"[0.01377342 0.0604105  0.11332628 0.21013741 0.39523848 0.64072984
 0.85949989 1.01449095]"
147_1723092863-416401367.png,"[0.01398676 0.06232121 0.11464902 0.20941575 0.3940902  0.64170202
 0.86243811 1.01808518]"
148_1723092863-449788086.png,"[0.01394737 0.06477471 0.11794448 0.21545026 0.40911563 0.66515662
 0.88609052 1.03805352]"
149_1723092863-483174072.png,"[0.01499545 0.06759675 0.12110718 0.22063306 0.41918647 0.67847911
 0.89823956 1.04773283]"
150_1723092863-516561279.png,"[0.01497867 0.06734292 0.12053826 0.21884642 0.41504308 0.67294281
 0.89328535 1.04386041]"
151_1723092863-549947510.png,"[0.01539091 0.07084827 0.12483331 0.22560677 0.43013506 0.69490481
 0.91436882 1.0612472 ]"
152_1723092863-583334961.png,"[0.01616911 0.07221533 0.12541685 0.22377901 0.42442868 0.68731166
 0.90785354 1.05633266]"
153_1723092863-616721436.png,"[0.01921428 0.07409154 0.1262528  0.22949986 0.43559104 0.69793101
 0.91438682 1.05975621]"
154_1723092863-650109131.png,"[0.02022463 0.07956429 0.13100422 0.22942457 0.43260422 0.69699701
 0.91626278 1.06289615]"
155_1723092863-683496094.png,"[0.0204693  0.0775917  0.13380324 0.2415713  0.44867556 0.7064843
 0.91806176 1.06082144]"
156_1723092863-716884033.png,"[0.02132351 0.08462881 0.13911053 0.24152239 0.45044743 0.71615883
 0.93171072 1.07445407]"
157_1723092863-750271240.png,"[0.02176353 0.0853091  0.13957938 0.24171305 0.45012657 0.71545101
 0.93099021 1.07385355]"
158_1723092863-783659668.png,"[0.0212944  0.08505383 0.13992859 0.24211174 0.45037615 0.71562302
 0.9311625  1.07403002]"
159_1723092863-817047119.png,"[0.02195572 0.08584942 0.13972018 0.24141159 0.4501132  0.7161977
 0.9320733  1.07491893]"
160_1723092863-850435791.png,"[0.0218926  0.08564476 0.13988998 0.24186344 0.45009779 0.71536376
 0.93093532 1.07383409]"
161_1723092863-883823486.png,"[0.01976901 0.08502617 0.14147808 0.24240802 0.44949002 0.71534413
 0.93187693 1.07521347]"
162_1723092863-917212402.png,"[0.02135376 0.08652525 0.14109664 0.24141551 0.44872782 0.71504446
 0.93179179 1.07517292]"
163_1723092863-950600586.png,"[0.02122726 0.0857147  0.14059926 0.24189861 0.44960714 0.71527306
 0.93137645 1.07450681]"
164_1723092863-983989258.png,"[0.02276797 0.08610207 0.13928805 0.24165135 0.45100502 0.71678003
 0.93207585 1.07460457]"
165_1723092864-17290771.png,"[0.02261397 0.08493105 0.13886443 0.24276279 0.45208043 0.71611113
 0.93024551 1.072507  ]"
166_1723092864-50593018.png,"[0.02371913 0.08601516 0.13640609 0.23574161 0.44197149 0.70754708
 0.92501084 1.06952213]"
167_1723092864-83893799.png,"[0.02220058 0.08631383 0.13983745 0.24127142 0.45020275 0.71675437
 0.93279738 1.07560138]"
168_1723092864-117195068.png,"[0.02208118 0.08421229 0.13914545 0.24391648 0.45329824 0.71656524
 0.9300859  1.07211441]"
169_1723092864-150495117.png,"[0.02127476 0.08541141 0.13888195 0.23732091 0.44168875 0.70700122
 0.92518592 1.07021105]"
170_1723092864-183795654.png,"[0.02258412 0.08461968 0.13740254 0.23833575 0.44368861 0.7067669
 0.92288989 1.06720109]"
171_1723092864-217094971.png,"[0.02290627 0.08434566 0.13694493 0.23868049 0.44458747 0.70725148
 0.92277239 1.0667817 ]"
172_1723092864-250394775.png,"[0.02111312 0.08625454 0.13956161 0.23651303 0.44011055 0.70635898
 0.92561781 1.07110996]"
173_1723092864-283693115.png,"[0.02248137 0.08189846 0.1377949  0.24594854 0.45475023 0.71339307
 0.92406358 1.06558577]"
174_1723092864-316992188.png,"[0.0233312  0.0839705  0.13639853 0.23939735 0.44627693 0.70843014
 0.92302456 1.06650791]"
175_1723092864-350289795.png,"[0.02303614 0.08296117 0.13765653 0.2447199  0.45400402 0.71425575
 0.9258176  1.06747474]"
176_1723092864-383587891.png,"[0.02180224 0.08568575 0.13870939 0.23753105 0.44240931 0.70767267
 0.92551311 1.07029744]"
177_1723092864-416884766.png,"[0.02249675 0.08482734 0.13758355 0.23817837 0.44354707 0.70706688
 0.92347692 1.0678411 ]"
178_1723092864-450182129.png,"[0.02347281 0.08203769 0.1359567  0.24417937 0.45474503 0.7149769
 0.92591495 1.06715223]"
179_1723092864-483478271.png,"[0.02243829 0.08378565 0.1380408  0.24121696 0.44678975 0.70754055
 0.921759   1.06537948]"
180_1723092864-516774902.png,"[0.02391866 0.08356838 0.13738696 0.2464323  0.46001874 0.72248977
 0.93303588 1.07304282]"
181_1723092864-550070068.png,"[0.02515668 0.08274198 0.13584598 0.24628834 0.45874743 0.71804102
 0.9271193  1.06720367]"
182_1723092864-583365967.png,"[0.02538851 0.08267288 0.13412424 0.2429248  0.45505643 0.71577799
 0.92628986 1.06710516]"
183_1723092864-616660400.png,"[0.02284721 0.08160363 0.13609728 0.24241205 0.44891808 0.70695663
 0.91879622 1.06161106]"
184_1723092864-649955322.png,"[0.02279127 0.08177356 0.13649612 0.24274865 0.44903791 0.70691886
 0.91873436 1.06157002]"
185_1723092864-683249023.png,"[0.02259093 0.08285595 0.13705835 0.24142794 0.44755915 0.70750996
 0.92089871 1.06419872]"
186_1723092864-716543457.png,"[0.02407069 0.08583911 0.13847623 0.2428987  0.45286314 0.71654961
 0.93006767 1.07200072]"
187_1723092864-749836182.png,"[0.02477361 0.08506558 0.13562382 0.23816216 0.44538715 0.70800217
 0.92278756 1.06631211]"
188_1723092864-783129639.png,"[0.02354269 0.08137184 0.13734749 0.24890793 0.46007899 0.71718105
 0.92528274 1.0652964 ]"
189_1723092864-816421875.png,"[0.02187795 0.08371237 0.13835069 0.24108717 0.44666584 0.70811633
 0.92281131 1.06652689]"
190_1723092864-849714355.png,"[0.02533651 0.0814884  0.13353146 0.24224021 0.45080605 0.70762416
 0.9175001  1.05931739]"
191_1723092864-883005615.png,"[0.02284721 0.08160363 0.13609728 0.24241205 0.44891808 0.70695663
 0.91879622 1.06161106]"
192_1723092864-916297607.png,"[0.02284721 0.08160363 0.13609728 0.24241205 0.44891808 0.70695663
 0.91879622 1.06161106]"
193_1723092864-949588135.png,"[0.02240515 0.08451851 0.13804577 0.23994124 0.44598149 0.70876292
 0.92415943 1.06795956]"
194_1723092864-982880127.png,"[0.02220478 0.0816671  0.13678479 0.24244805 0.44842503 0.70682318
 0.91919642 1.06226914]"
195_1723092865-16182373.png,"[0.02388167 0.08134847 0.13577612 0.24410717 0.45091518 0.70663177
 0.91655553 1.0587149 ]"
196_1723092865-49485352.png,"[0.02104238 0.08357877 0.13941135 0.24183284 0.44652453 0.70760365
 0.92247702 1.06641462]"
197_1723092865-82787109.png,"[0.02392143 0.08495589 0.13788791 0.24513492 0.45946533 0.72474297
 0.93677733 1.07693313]"
198_1723092865-116089111.png,"[0.02259582 0.08159316 0.13575695 0.24183445 0.44957763 0.70937973
 0.92179142 1.06440707]"
199_1723092865-149389893.png,"[0.02126277 0.08272201 0.1386018  0.24241497 0.44772342 0.7078125
 0.92166263 1.06518979]"
200_1723092865-182691406.png,"[0.02310567 0.0841841  0.13680125 0.24118911 0.45182332 0.71661162
 0.93070519 1.07275627]"
201_1723092865-215991455.png,"[0.01912083 0.07794042 0.13328024 0.23754818 0.44484015 0.70736652
 0.9223812  1.06614779]"
202_1723092865-249291992.png,"[0.01601464 0.0728871  0.1290914  0.23145486 0.43502073 0.69656076
 0.91376633 1.05986453]"
203_1723092865-282591309.png,"[0.01544501 0.06937991 0.12325276 0.22642027 0.43374569 0.69886249
 0.91695973 1.06267504]"
204_1723092865-315891113.png,"[0.01368924 0.06695293 0.1198287  0.21871203 0.42137683 0.68683954
 0.90865746 1.05739778]"
205_1723092865-349189453.png,"[0.01254897 0.06417682 0.11524604 0.21093464 0.41044672 0.67648
 0.90140036 1.05264009]"
206_1723092865-382488525.png,"[0.01141282 0.05602742 0.10875298 0.21226573 0.4145889  0.67460276
 0.89386023 1.04323159]"
207_1723092865-415786133.png,"[0.01151353 0.05598894 0.10380612 0.20059537 0.40013297 0.6650145
 0.89045196 1.04317922]"
208_1723092865-449084473.png,"[0.01316905 0.05201149 0.09599363 0.1917546  0.38499137 0.64219125
 0.86678997 1.02251889]"
209_1723092865-482381348.png,"[0.01194932 0.04982573 0.09237342 0.18669969 0.38120344 0.64230768
 0.86960145 1.02607252]"
210_1723092865-515678711.png,"[0.01132721 0.0469463  0.09028997 0.18652134 0.38025988 0.63795144
 0.86325906 1.01965425]"
211_1723092865-548974854.png,"[0.01213473 0.04678141 0.08519191 0.17595561 0.36661665 0.62694481
 0.85716243 1.01680415]"
